,loss,learning_rate,epoch,step,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
360,0.0519,9.651474530831099e-06,4.71,357,,,,,,,,,
361,0.0514,9.115281501340484e-06,4.72,358,,,,,,,,,
362,0.0516,8.579088471849867e-06,4.73,359,,,,,,,,,
363,0.0523,8.04289544235925e-06,4.74,360,,,,,,,,,
364,0.0519,7.506702412868633e-06,4.76,361,,,,,,,,,
365,0.0518,6.970509383378017e-06,4.77,362,,,,,,,,,
366,0.0518,6.4343163538874e-06,4.78,363,,,,,,,,,
367,0.0525,5.898123324396783e-06,4.8,364,,,,,,,,,
368,0.0519,5.361930294906166e-06,4.81,365,,,,,,,,,
369,0.0513,4.8257372654155495e-06,4.82,366,,,,,,,,,
370,0.0523,4.2895442359249335e-06,4.84,367,,,,,,,,,
371,0.0521,3.7533512064343163e-06,4.85,368,,,,,,,,,
372,0.0515,3.2171581769437e-06,4.86,369,,,,,,,,,
373,0.0526,2.680965147453083e-06,4.88,370,,,,,,,,,
374,0.0518,2.1447721179624668e-06,4.89,371,,,,,,,,,
375,0.0515,1.60857908847185e-06,4.9,372,,,,,,,,,
376,0.0523,1.0723860589812334e-06,4.92,373,,,,,,,,,
377,0.052,5.361930294906167e-07,4.93,374,,,,,,,,,
378,0.0523,0.0,4.94,375,,,,,,,,,
379,,,4.94,375,0.21367965638637543,384.5884,26.35,3.294,,,,,
380,,,4.94,375,,,,,22958.4753,8.459,0.016,1.9483413473667318e+18,0.31620867613951364
